build_utc,valid_utc,lead_h,town,model_rain_mm,snowline_m
2026-09-26T21:14Z,2026-09-26T23:00Z,1.77,Lhasa,0.0,5120
2026-09-26T21:14Z,2026-09-27T00:00Z,2.77,Lhasa,0.0,5102
2026-09-26T21:14Z,2026-09-27T01:00Z,3.77,Lhasa,0.0,5102
2026-09-26T21:14Z,2026-09-27T02:00Z,4.77,Lhasa,0.0,5093
2026-09-26T21:14Z,2026-09-27T03:00Z,5.77,Lhasa,0.0,5117
2026-09-26T21:14Z,2026-09-27T04:00Z,6.77,Lhasa,0.0,5174
2026-09-26T21:14Z,2026-09-27T05:00Z,7.77,Lhasa,0.0,5266
2026-09-26T21:14Z,2026-09-26T19:00Z,-2.23,Shigatse,0.0,4955
2026-09-26T21:14Z,2026-09-26T20:00Z,-1.23,Shigatse,0.0,4917
2026-09-26T21:14Z,2026-09-26T21:00Z,-0.23,Shigatse,0.0,4889
2026-09-26T21:14Z,2026-09-26T22:00Z,0.77,Shigatse,0.0,4867
2026-09-26T21:14Z,2026-09-26T23:00Z,1.77,Shigatse,0.0,4846
2026-09-26T21:14Z,2026-09-27T00:00Z,2.77,Shigatse,0.0,4830
2026-09-26T21:14Z,2026-09-27T01:00Z,3.77,Shigatse,0.0,4830
2026-09-26T21:14Z,2026-09-27T02:00Z,4.77,Shigatse,0.0,4845
2026-09-26T21:14Z,2026-09-27T03:00Z,5.77,Shigatse,0.0,4882
2026-09-26T21:14Z,2026-09-27T04:00Z,6.77,Shigatse,0.0,4903
2026-09-26T21:14Z,2026-09-27T05:00Z,7.77,Shigatse,0.0,5030
2026-09-26T21:14Z,2026-09-26T19:00Z,-2.23,Itanagar,0.0,5123
2026-09-26T21:14Z,2026-09-26T20:00Z,-1.23,Itanagar,0.1,5112
2026-09-26T21:14Z,2026-09-26T21:00Z,-0.23,Itanagar,0.0,5148
2026-09-26T21:14Z,2026-09-26T22:00Z,0.77,Itanagar,0.2,5146
2026-09-26T21:14Z,2026-09-26T23:00Z,1.77,Itanagar,1.2,5143
2026-09-26T21:14Z,2026-09-27T00:00Z,2.77,Itanagar,0.3,5125
2026-09-26T21:14Z,2026-09-27T01:00Z,3.77,Itanagar,0.1,5137
2026-09-26T21:14Z,2026-09-27T02:00Z,4.77,Itanagar,0.0,5201
2026-09-26T21:14Z,2026-09-27T03:00Z,5.77,Itanagar,0.0,5274
2026-09-26T21:14Z,2026-09-27T04:00Z,6.77,Itanagar,0.0,5318
2026-09-26T21:14Z,2026-09-27T05:00Z,7.77,Itanagar,0.0,5335
